,idd,date1,country,cases
12430,12430,2020-03-17,Guyana,7
12431,12431,2020-03-18,Guyana,7
12432,12432,2020-03-19,Guyana,7
12433,12433,2020-03-20,Guyana,7
12434,12434,2020-03-21,Guyana,7
12435,12435,2020-03-22,Guyana,19
12436,12436,2020-03-23,Guyana,20
12437,12437,2020-03-24,Guyana,5
12438,12438,2020-03-25,Guyana,5
12439,12439,2020-03-26,Guyana,5
12440,12440,2020-03-27,Guyana,5
12441,12441,2020-03-28,Guyana,8
12442,12442,2020-03-29,Guyana,8
12443,12443,2020-03-30,Guyana,8
12444,12444,2020-03-31,Guyana,12
12445,12445,2020-04-01,Guyana,19
12446,12446,2020-04-02,Guyana,19
12447,12447,2020-04-03,Guyana,23
12448,12448,2020-04-04,Guyana,23
12449,12449,2020-04-05,Guyana,24
12450,12450,2020-04-06,Guyana,31
12451,12451,2020-04-07,Guyana,33
12452,12452,2020-04-08,Guyana,37
12453,12453,2020-04-09,Guyana,37
12454,12454,2020-04-10,Guyana,37
12455,12455,2020-04-11,Guyana,45
12456,12456,2020-04-12,Guyana,45
12457,12457,2020-04-13,Guyana,45
12458,12458,2020-04-14,Guyana,47
12459,12459,2020-04-15,Guyana,55
12460,12460,2020-04-16,Guyana,55
12461,12461,2020-04-17,Guyana,63
12462,12462,2020-04-18,Guyana,63
12463,12463,2020-04-19,Guyana,65
12464,12464,2020-04-20,Guyana,65
12465,12465,2020-04-21,Guyana,66
12466,12466,2020-04-22,Guyana,67
12467,12467,2020-04-23,Guyana,70
12468,12468,2020-04-24,Guyana,73
12469,12469,2020-04-25,Guyana,73
12470,12470,2020-04-26,Guyana,74
12471,12471,2020-04-27,Guyana,74
12472,12472,2020-04-28,Guyana,74
12473,12473,2020-04-29,Guyana,78
12474,12474,2020-01-22,Haiti,0
12475,12475,2020-01-23,Haiti,0
12476,12476,2020-01-24,Haiti,0
12477,12477,2020-01-25,Haiti,0
12478,12478,2020-01-26,Haiti,0
12479,12479,2020-01-27,Haiti,0
12480,12480,2020-01-28,Haiti,0
12481,12481,2020-01-29,Haiti,0
12482,12482,2020-01-30,Haiti,0
12483,12483,2020-01-31,Haiti,0
12484,12484,2020-02-01,Haiti,0
12485,12485,2020-02-02,Haiti,0
12486,12486,2020-02-03,Haiti,0
12487,12487,2020-02-04,Haiti,0
12488,12488,2020-02-05,Haiti,0
12489,12489,2020-02-06,Haiti,0
12490,12490,2020-02-07,Haiti,0
12491,12491,2020-02-08,Haiti,0
12492,12492,2020-02-09,Haiti,0
12493,12493,2020-02-10,Haiti,0
12494,12494,2020-02-11,Haiti,0
12495,12495,2020-02-12,Haiti,0
12496,12496,2020-02-13,Haiti,0
12497,12497,2020-02-14,Haiti,0
12498,12498,2020-02-15,Haiti,0
12499,12499,2020-02-16,Haiti,0
12500,12500,2020-02-17,Haiti,0
12501,12501,2020-02-18,Haiti,0
12502,12502,2020-02-19,Haiti,0
12503,12503,2020-02-20,Haiti,0
12504,12504,2020-02-21,Haiti,0
12505,12505,2020-02-22,Haiti,0
12506,12506,2020-02-23,Haiti,0
12507,12507,2020-02-24,Haiti,0
12508,12508,2020-02-25,Haiti,0
12509,12509,2020-02-26,Haiti,0
12510,12510,2020-02-27,Haiti,0
12511,12511,2020-02-28,Haiti,0
12512,12512,2020-02-29,Haiti,0
12513,12513,2020-03-01,Haiti,0
12514,12514,2020-03-02,Haiti,0
12515,12515,2020-03-03,Haiti,0
12516,12516,2020-03-04,Haiti,0
12517,12517,2020-03-05,Haiti,0
12518,12518,2020-03-06,Haiti,0
12519,12519,2020-03-07,Haiti,0
12520,12520,2020-03-08,Haiti,0
12521,12521,2020-03-09,Haiti,0
12522,12522,2020-03-10,Haiti,0
12523,12523,2020-03-11,Haiti,0
12524,12524,2020-03-12,Haiti,0
12525,12525,2020-03-13,Haiti,0
12526,12526,2020-03-14,Haiti,0
12527,12527,2020-03-15,Haiti,0
12528,12528,2020-03-16,Haiti,0
12529,12529,2020-03-17,Haiti,0
12530,12530,2020-03-18,Haiti,0
12531,12531,2020-03-19,Haiti,0
12532,12532,2020-03-20,Haiti,2
12533,12533,2020-03-21,Haiti,2
12534,12534,2020-03-22,Haiti,2
12535,12535,2020-03-23,Haiti,6
12536,12536,2020-03-24,Haiti,7
12537,12537,2020-03-25,Haiti,8
12538,12538,2020-03-26,Haiti,8
12539,12539,2020-03-27,Haiti,8
12540,12540,2020-03-28,Haiti,8
12541,12541,2020-03-29,Haiti,15
12542,12542,2020-03-30,Haiti,15
12543,12543,2020-03-31,Haiti,15
12544,12544,2020-04-01,Haiti,16
12545,12545,2020-04-02,Haiti,16
12546,12546,2020-04-03,Haiti,18
12547,12547,2020-04-04,Haiti,20
12548,12548,2020-04-05,Haiti,21
12549,12549,2020-04-06,Haiti,24
12550,12550,2020-04-07,Haiti,25
12551,12551,2020-04-08,Haiti,27
12552,12552,2020-04-09,Haiti,30
12553,12553,2020-04-10,Haiti,31
12554,12554,2020-04-11,Haiti,33
12555,12555,2020-04-12,Haiti,33
12556,12556,2020-04-13,Haiti,40
12557,12557,2020-04-14,Haiti,40
12558,12558,2020-04-15,Haiti,41
12559,12559,2020-04-16,Haiti,41
12560,12560,2020-04-17,Haiti,43
12561,12561,2020-04-18,Haiti,44
12562,12562,2020-04-19,Haiti,47
12563,12563,2020-04-20,Haiti,57
12564,12564,2020-04-21,Haiti,57
12565,12565,2020-04-22,Haiti,62
12566,12566,2020-04-23,Haiti,72
12567,12567,2020-04-24,Haiti,72
12568,12568,2020-04-25,Haiti,72
12569,12569,2020-04-26,Haiti,74
12570,12570,2020-04-27,Haiti,76
12571,12571,2020-04-28,Haiti,76
12572,12572,2020-04-29,Haiti,76
12573,12573,2020-01-22,Holy See,0
12574,12574,2020-01-23,Holy See,0
12575,12575,2020-01-24,Holy See,0
12576,12576,2020-01-25,Holy See,0
12577,12577,2020-01-26,Holy See,0
12578,12578,2020-01-27,Holy See,0
12579,12579,2020-01-28,Holy See,0
12580,12580,2020-01-29,Holy See,0
12581,12581,2020-01-30,Holy See,0
12582,12582,2020-01-31,Holy See,0
12583,12583,2020-02-01,Holy See,0
12584,12584,2020-02-02,Holy See,0
12585,12585,2020-02-03,Holy See,0
12586,12586,2020-02-04,Holy See,0
12587,12587,2020-02-05,Holy See,0
12588,12588,2020-02-06,Holy See,0
12589,12589,2020-02-07,Holy See,0
12590,12590,2020-02-08,Holy See,0
12591,12591,2020-02-09,Holy See,0
12592,12592,2020-02-10,Holy See,0
12593,12593,2020-02-11,Holy See,0
12594,12594,2020-02-12,Holy See,0
12595,12595,2020-02-13,Holy See,0
12596,12596,2020-02-14,Holy See,0
12597,12597,2020-02-15,Holy See,0
12598,12598,2020-02-16,Holy See,0
12599,12599,2020-02-17,Holy See,0
12600,12600,2020-02-18,Holy See,0
12601,12601,2020-02-19,Holy See,0
12602,12602,2020-02-20,Holy See,0
12603,12603,2020-02-21,Holy See,0
12604,12604,2020-02-22,Holy See,0
12605,12605,2020-02-23,Holy See,0
12606,12606,2020-02-24,Holy See,0
12607,12607,2020-02-25,Holy See,0
12608,12608,2020-02-26,Holy See,0
12609,12609,2020-02-27,Holy See,0
12610,12610,2020-02-28,Holy See,0
12611,12611,2020-02-29,Holy See,0
12612,12612,2020-03-01,Holy See,0
12613,12613,2020-03-02,Holy See,0
12614,12614,2020-03-03,Holy See,0
12615,12615,2020-03-04,Holy See,0
12616,12616,2020-03-05,Holy See,0
12617,12617,2020-03-06,Holy See,1
12618,12618,2020-03-07,Holy See,1
12619,12619,2020-03-08,Holy See,1
12620,12620,2020-03-09,Holy See,1
12621,12621,2020-03-10,Holy See,1
12622,12622,2020-03-11,Holy See,1
12623,12623,2020-03-12,Holy See,1
12624,12624,2020-03-13,Holy See,1
12625,12625,2020-03-14,Holy See,1
12626,12626,2020-03-15,Holy See,1
12627,12627,2020-03-16,Holy See,1
12628,12628,2020-03-17,Holy See,1
12629,12629,2020-03-18,Holy See,1
12630,12630,2020-03-19,Holy See,1
12631,12631,2020-03-20,Holy See,1
12632,12632,2020-03-21,Holy See,1
12633,12633,2020-03-22,Holy See,1
12634,12634,2020-03-23,Holy See,1
12635,12635,2020-03-24,Holy See,4
12636,12636,2020-03-25,Holy See,4
12637,12637,2020-03-26,Holy See,4
12638,12638,2020-03-27,Holy See,4
12639,12639,2020-03-28,Holy See,6
12640,12640,2020-03-29,Holy See,6
12641,12641,2020-03-30,Holy See,6
12642,12642,2020-03-31,Holy See,6
12643,12643,2020-04-01,Holy See,6
12644,12644,2020-04-02,Holy See,7
12645,12645,2020-04-03,Holy See,7
12646,12646,2020-04-04,Holy See,7
12647,12647,2020-04-05,Holy See,7
12648,12648,2020-04-06,Holy See,7
12649,12649,2020-04-07,Holy See,7
12650,12650,2020-04-08,Holy See,8
12651,12651,2020-04-09,Holy See,8
12652,12652,2020-04-10,Holy See,8
12653,12653,2020-04-11,Holy See,8
12654,12654,2020-04-12,Holy See,8
12655,12655,2020-04-13,Holy See,8
12656,12656,2020-04-14,Holy See,8
12657,12657,2020-04-15,Holy See,8
12658,12658,2020-04-16,Holy See,8
12659,12659,2020-04-17,Holy See,8
12660,12660,2020-04-18,Holy See,8
12661,12661,2020-04-19,Holy See,8
12662,12662,2020-04-20,Holy See,9
12663,12663,2020-04-21,Holy See,9
12664,12664,2020-04-22,Holy See,9
12665,12665,2020-04-23,Holy See,9
12666,12666,2020-04-24,Holy See,9
12667,12667,2020-04-25,Holy See,9
12668,12668,2020-04-26,Holy See,9
12669,12669,2020-04-27,Holy See,9
12670,12670,2020-04-28,Holy See,10
12671,12671,2020-04-29,Holy See,10
12672,12672,2020-01-22,Honduras,0
12673,12673,2020-01-23,Honduras,0
12674,12674,2020-01-24,Honduras,0
12675,12675,2020-01-25,Honduras,0
12676,12676,2020-01-26,Honduras,0
12677,12677,2020-01-27,Honduras,0
12678,12678,2020-01-28,Honduras,0
12679,12679,2020-01-29,Honduras,0
12680,12680,2020-01-30,Honduras,0
12681,12681,2020-01-31,Honduras,0
12682,12682,2020-02-01,Honduras,0
12683,12683,2020-02-02,Honduras,0
12684,12684,2020-02-03,Honduras,0
12685,12685,2020-02-04,Honduras,0
12686,12686,2020-02-05,Honduras,0
12687,12687,2020-02-06,Honduras,0
12688,12688,2020-02-07,Honduras,0
12689,12689,2020-02-08,Honduras,0
12690,12690,2020-02-09,Honduras,0
12691,12691,2020-02-10,Honduras,0
12692,12692,2020-02-11,Honduras,0
12693,12693,2020-02-12,Honduras,0
12694,12694,2020-02-13,Honduras,0
12695,12695,2020-02-14,Honduras,0
12696,12696,2020-02-15,Honduras,0
12697,12697,2020-02-16,Honduras,0
12698,12698,2020-02-17,Honduras,0
12699,12699,2020-02-18,Honduras,0
12700,12700,2020-02-19,Honduras,0
12701,12701,2020-02-20,Honduras,0
12702,12702,2020-02-21,Honduras,0
12703,12703,2020-02-22,Honduras,0
12704,12704,2020-02-23,Honduras,0
12705,12705,2020-02-24,Honduras,0
12706,12706,2020-02-25,Honduras,0
12707,12707,2020-02-26,Honduras,0
12708,12708,2020-02-27,Honduras,0
12709,12709,2020-02-28,Honduras,0
12710,12710,2020-02-29,Honduras,0
12711,12711,2020-03-01,Honduras,0
12712,12712,2020-03-02,Honduras,0
12713,12713,2020-03-03,Honduras,0
12714,12714,2020-03-04,Honduras,0
12715,12715,2020-03-05,Honduras,0
12716,12716,2020-03-06,Honduras,0
12717,12717,2020-03-07,Honduras,0
12718,12718,2020-03-08,Honduras,0
12719,12719,2020-03-09,Honduras,0
12720,12720,2020-03-10,Honduras,0
12721,12721,2020-03-11,Honduras,2
12722,12722,2020-03-12,Honduras,2
12723,12723,2020-03-13,Honduras,2
12724,12724,2020-03-14,Honduras,2
12725,12725,2020-03-15,Honduras,3
12726,12726,2020-03-16,Honduras,6
12727,12727,2020-03-17,Honduras,8
12728,12728,2020-03-18,Honduras,9
12729,12729,2020-03-19,Honduras,12
12730,12730,2020-03-20,Honduras,24
12731,12731,2020-03-21,Honduras,24
12732,12732,2020-03-22,Honduras,26
12733,12733,2020-03-23,Honduras,30
12734,12734,2020-03-24,Honduras,30
12735,12735,2020-03-25,Honduras,36
12736,12736,2020-03-26,Honduras,52
12737,12737,2020-03-27,Honduras,68
12738,12738,2020-03-28,Honduras,95
12739,12739,2020-03-29,Honduras,110
12740,12740,2020-03-30,Honduras,139
12741,12741,2020-03-31,Honduras,141
12742,12742,2020-04-01,Honduras,172
12743,12743,2020-04-02,Honduras,219
12744,12744,2020-04-03,Honduras,222
12745,12745,2020-04-04,Honduras,264
12746,12746,2020-04-05,Honduras,268
12747,12747,2020-04-06,Honduras,298
12748,12748,2020-04-07,Honduras,305
12749,12749,2020-04-08,Honduras,312
12750,12750,2020-04-09,Honduras,343
12751,12751,2020-04-10,Honduras,382
12752,12752,2020-04-11,Honduras,392
12753,12753,2020-04-12,Honduras,393
12754,12754,2020-04-13,Honduras,397
12755,12755,2020-04-14,Honduras,407
12756,12756,2020-04-15,Honduras,419
12757,12757,2020-04-16,Honduras,426
12758,12758,2020-04-17,Honduras,442
12759,12759,2020-04-18,Honduras,457
12760,12760,2020-04-19,Honduras,472
12761,12761,2020-04-20,Honduras,477
12762,12762,2020-04-21,Honduras,494
12763,12763,2020-04-22,Honduras,510
12764,12764,2020-04-23,Honduras,519
12765,12765,2020-04-24,Honduras,591
12766,12766,2020-04-25,Honduras,627
12767,12767,2020-04-26,Honduras,627
12768,12768,2020-04-27,Honduras,661
12769,12769,2020-04-28,Honduras,702
12770,12770,2020-04-29,Honduras,738
12771,12771,2020-01-22,Hungary,0
12772,12772,2020-01-23,Hungary,0
12773,12773,2020-01-24,Hungary,0
12774,12774,2020-01-25,Hungary,0
12775,12775,2020-01-26,Hungary,0
12776,12776,2020-01-27,Hungary,0
12777,12777,2020-01-28,Hungary,0
12778,12778,2020-01-29,Hungary,0
12779,12779,2020-01-30,Hungary,0
12780,12780,2020-01-31,Hungary,0
12781,12781,2020-02-01,Hungary,0
12782,12782,2020-02-02,Hungary,0
12783,12783,2020-02-03,Hungary,0
12784,12784,2020-02-04,Hungary,0
12785,12785,2020-02-05,Hungary,0
12786,12786,2020-02-06,Hungary,0
12787,12787,2020-02-07,Hungary,0
12788,12788,2020-02-08,Hungary,0
12789,12789,2020-02-09,Hungary,0
12790,12790,2020-02-10,Hungary,0
12791,12791,2020-02-11,Hungary,0
12792,12792,2020-02-12,Hungary,0
12793,12793,2020-02-13,Hungary,0
12794,12794,2020-02-14,Hungary,0
12795,12795,2020-02-15,Hungary,0
12796,12796,2020-02-16,Hungary,0
12797,12797,2020-02-17,Hungary,0
12798,12798,2020-02-18,Hungary,0
12799,12799,2020-02-19,Hungary,0
12800,12800,2020-02-20,Hungary,0
12801,12801,2020-02-21,Hungary,0
12802,12802,2020-02-22,Hungary,0
12803,12803,2020-02-23,Hungary,0
12804,12804,2020-02-24,Hungary,0
12805,12805,2020-02-25,Hungary,0
12806,12806,2020-02-26,Hungary,0
12807,12807,2020-02-27,Hungary,0
12808,12808,2020-02-28,Hungary,0
12809,12809,2020-02-29,Hungary,0
12810,12810,2020-03-01,Hungary,0
12811,12811,2020-03-02,Hungary,0
12812,12812,2020-03-03,Hungary,0
12813,12813,2020-03-04,Hungary,2
12814,12814,2020-03-05,Hungary,2
12815,12815,2020-03-06,Hungary,2
12816,12816,2020-03-07,Hungary,4
12817,12817,2020-03-08,Hungary,7
12818,12818,2020-03-09,Hungary,9
12819,12819,2020-03-10,Hungary,9
12820,12820,2020-03-11,Hungary,13
12821,12821,2020-03-12,Hungary,13
12822,12822,2020-03-13,Hungary,19
12823,12823,2020-03-14,Hungary,30
12824,12824,2020-03-15,Hungary,32
12825,12825,2020-03-16,Hungary,39
12826,12826,2020-03-17,Hungary,50
12827,12827,2020-03-18,Hungary,58
12828,12828,2020-03-19,Hungary,73
12829,12829,2020-03-20,Hungary,85
12830,12830,2020-03-21,Hungary,103
12831,12831,2020-03-22,Hungary,131
12832,12832,2020-03-23,Hungary,167
12833,12833,2020-03-24,Hungary,187
12834,12834,2020-03-25,Hungary,226
12835,12835,2020-03-26,Hungary,261
12836,12836,2020-03-27,Hungary,300
12837,12837,2020-03-28,Hungary,343
12838,12838,2020-03-29,Hungary,408
12839,12839,2020-03-30,Hungary,447
12840,12840,2020-03-31,Hungary,492
12841,12841,2020-04-01,Hungary,525
12842,12842,2020-04-02,Hungary,585
12843,12843,2020-04-03,Hungary,623
12844,12844,2020-04-04,Hungary,678
12845,12845,2020-04-05,Hungary,733
12846,12846,2020-04-06,Hungary,744
12847,12847,2020-04-07,Hungary,817
12848,12848,2020-04-08,Hungary,895
12849,12849,2020-04-09,Hungary,980
12850,12850,2020-04-10,Hungary,1190
12851,12851,2020-04-11,Hungary,1310
12852,12852,2020-04-12,Hungary,1410
12853,12853,2020-04-13,Hungary,1458
12854,12854,2020-04-14,Hungary,1512
12855,12855,2020-04-15,Hungary,1579
12856,12856,2020-04-16,Hungary,1652
12857,12857,2020-04-17,Hungary,1763
12858,12858,2020-04-18,Hungary,1834
12859,12859,2020-04-19,Hungary,1916
12860,12860,2020-04-20,Hungary,1984
12861,12861,2020-04-21,Hungary,2098
12862,12862,2020-04-22,Hungary,2168
12863,12863,2020-04-23,Hungary,2284
12864,12864,2020-04-24,Hungary,2443
12865,12865,2020-04-25,Hungary,2443
12866,12866,2020-04-26,Hungary,2500
12867,12867,2020-04-27,Hungary,2583
12868,12868,2020-04-28,Hungary,2649
12869,12869,2020-04-29,Hungary,2727
12870,12870,2020-01-22,Iceland,0
12871,12871,2020-01-23,Iceland,0
12872,12872,2020-01-24,Iceland,0
12873,12873,2020-01-25,Iceland,0
12874,12874,2020-01-26,Iceland,0
12875,12875,2020-01-27,Iceland,0
12876,12876,2020-01-28,Iceland,0
12877,12877,2020-01-29,Iceland,0
12878,12878,2020-01-30,Iceland,0
12879,12879,2020-01-31,Iceland,0
12880,12880,2020-02-01,Iceland,0
12881,12881,2020-02-02,Iceland,0
12882,12882,2020-02-03,Iceland,0
12883,12883,2020-02-04,Iceland,0
12884,12884,2020-02-05,Iceland,0
12885,12885,2020-02-06,Iceland,0
12886,12886,2020-02-07,Iceland,0
12887,12887,2020-02-08,Iceland,0
12888,12888,2020-02-09,Iceland,0
12889,12889,2020-02-10,Iceland,0
12890,12890,2020-02-11,Iceland,0
12891,12891,2020-02-12,Iceland,0
12892,12892,2020-02-13,Iceland,0
12893,12893,2020-02-14,Iceland,0
12894,12894,2020-02-15,Iceland,0
12895,12895,2020-02-16,Iceland,0
12896,12896,2020-02-17,Iceland,0
12897,12897,2020-02-18,Iceland,0
12898,12898,2020-02-19,Iceland,0
12899,12899,2020-02-20,Iceland,0
12900,12900,2020-02-21,Iceland,0
12901,12901,2020-02-22,Iceland,0
12902,12902,2020-02-23,Iceland,0
12903,12903,2020-02-24,Iceland,0
12904,12904,2020-02-25,Iceland,0
12905,12905,2020-02-26,Iceland,0
12906,12906,2020-02-27,Iceland,0
12907,12907,2020-02-28,Iceland,1
12908,12908,2020-02-29,Iceland,1
12909,12909,2020-03-01,Iceland,3
12910,12910,2020-03-02,Iceland,6
12911,12911,2020-03-03,Iceland,11
12912,12912,2020-03-04,Iceland,26
12913,12913,2020-03-05,Iceland,34
12914,12914,2020-03-06,Iceland,43
12915,12915,2020-03-07,Iceland,50
12916,12916,2020-03-08,Iceland,50
12917,12917,2020-03-09,Iceland,58
12918,12918,2020-03-10,Iceland,69
12919,12919,2020-03-11,Iceland,85
12920,12920,2020-03-12,Iceland,103
12921,12921,2020-03-13,Iceland,134
12922,12922,2020-03-14,Iceland,156
12923,12923,2020-03-15,Iceland,171
12924,12924,2020-03-16,Iceland,180
12925,12925,2020-03-17,Iceland,220
12926,12926,2020-03-18,Iceland,250
12927,12927,2020-03-19,Iceland,330
12928,12928,2020-03-20,Iceland,409
12929,12929,2020-03-21,Iceland,473
12930,12930,2020-03-22,Iceland,568
12931,12931,2020-03-23,Iceland,588
12932,12932,2020-03-24,Iceland,648
12933,12933,2020-03-25,Iceland,737
12934,12934,2020-03-26,Iceland,802
12935,12935,2020-03-27,Iceland,890
12936,12936,2020-03-28,Iceland,963
12937,12937,2020-03-29,Iceland,1020
12938,12938,2020-03-30,Iceland,1086
12939,12939,2020-03-31,Iceland,1135
12940,12940,2020-04-01,Iceland,1220
12941,12941,2020-04-02,Iceland,1319
12942,12942,2020-04-03,Iceland,1364
12943,12943,2020-04-04,Iceland,1417
12944,12944,2020-04-05,Iceland,1486
12945,12945,2020-04-06,Iceland,1562
12946,12946,2020-04-07,Iceland,1586
12947,12947,2020-04-08,Iceland,1616
12948,12948,2020-04-09,Iceland,1648
12949,12949,2020-04-10,Iceland,1675
12950,12950,2020-04-11,Iceland,1689
12951,12951,2020-04-12,Iceland,1701
12952,12952,2020-04-13,Iceland,1711
12953,12953,2020-04-14,Iceland,1720
12954,12954,2020-04-15,Iceland,1727
12955,12955,2020-04-16,Iceland,1739
12956,12956,2020-04-17,Iceland,1754
12957,12957,2020-04-18,Iceland,1760
12958,12958,2020-04-19,Iceland,1771
12959,12959,2020-04-20,Iceland,1773
12960,12960,2020-04-21,Iceland,1778
12961,12961,2020-04-22,Iceland,1785
12962,12962,2020-04-23,Iceland,1789
12963,12963,2020-04-24,Iceland,1789
12964,12964,2020-04-25,Iceland,1790
12965,12965,2020-04-26,Iceland,1792
12966,12966,2020-04-27,Iceland,1792
12967,12967,2020-04-28,Iceland,1795
12968,12968,2020-04-29,Iceland,1797
12969,12969,2020-01-22,India,0
12970,12970,2020-01-23,India,0
12971,12971,2020-01-24,India,0
12972,12972,2020-01-25,India,0
12973,12973,2020-01-26,India,0
12974,12974,2020-01-27,India,0
12975,12975,2020-01-28,India,0
12976,12976,2020-01-29,India,0
12977,12977,2020-01-30,India,1
12978,12978,2020-01-31,India,1
12979,12979,2020-02-01,India,1
12980,12980,2020-02-02,India,2
12981,12981,2020-02-03,India,3
12982,12982,2020-02-04,India,3
12983,12983,2020-02-05,India,3
12984,12984,2020-02-06,India,3
12985,12985,2020-02-07,India,3
12986,12986,2020-02-08,India,3
12987,12987,2020-02-09,India,3
12988,12988,2020-02-10,India,3
12989,12989,2020-02-11,India,3
12990,12990,2020-02-12,India,3
12991,12991,2020-02-13,India,3
12992,12992,2020-02-14,India,3
12993,12993,2020-02-15,India,3
12994,12994,2020-02-16,India,3
12995,12995,2020-02-17,India,3
12996,12996,2020-02-18,India,3
12997,12997,2020-02-19,India,3
12998,12998,2020-02-20,India,3
12999,12999,2020-02-21,India,3
13000,13000,2020-02-22,India,3
13001,13001,2020-02-23,India,3
13002,13002,2020-02-24,India,3
13003,13003,2020-02-25,India,3
13004,13004,2020-02-26,India,3
13005,13005,2020-02-27,India,3
13006,13006,2020-02-28,India,3
13007,13007,2020-02-29,India,3
13008,13008,2020-03-01,India,3
13009,13009,2020-03-02,India,5
13010,13010,2020-03-03,India,5
13011,13011,2020-03-04,India,28
13012,13012,2020-03-05,India,30
13013,13013,2020-03-06,India,31
13014,13014,2020-03-07,India,34
13015,13015,2020-03-08,India,39
13016,13016,2020-03-09,India,43
13017,13017,2020-03-10,India,56
13018,13018,2020-03-11,India,62
13019,13019,2020-03-12,India,73
13020,13020,2020-03-13,India,82
13021,13021,2020-03-14,India,102
13022,13022,2020-03-15,India,113
13023,13023,2020-03-16,India,119
13024,13024,2020-03-17,India,142
13025,13025,2020-03-18,India,156
13026,13026,2020-03-19,India,194
13027,13027,2020-03-20,India,244
13028,13028,2020-03-21,India,330
13029,13029,2020-03-22,India,396
13030,13030,2020-03-23,India,499
13031,13031,2020-03-24,India,536
13032,13032,2020-03-25,India,657
13033,13033,2020-03-26,India,727
13034,13034,2020-03-27,India,887
13035,13035,2020-03-28,India,987
